,Speed2,Speed3,Speed4,Speed5,Speed6,Speed7,Speed8,Speed9,Speed10,Time
3361,0.2011036524785597,0.3566372967708888,0.014721005722775817,0.004085559062519674,0.023946729164307276,0.0199416296741507,0.020768979685300597,0.004656766016383721,0.05500084113862405,336.10000000000014
3362,0.14533487381445165,0.4383913236825059,0.015326927649133836,0.004265020257463023,0.022087418276858665,0.0197078705231394,0.020522242633829894,0.004490350745759323,0.054222268854376914,336.20000000000005
3363,0.09891395253081448,0.5176868685817037,0.015848384510700038,0.004472077871760528,0.02054825178776577,0.0194955891111028,0.020281359479739497,0.004427211707683921,0.053443531794999506,336.3000000000002
3364,0.061840888627648395,0.594523931468481,0.016285376307474432,0.004683400860293526,0.019329229697028865,0.0193047854380409,0.020046330223029294,0.004467348902157723,0.05266479473562201,336.4000000000001
3365,0.0341156821049532,0.6689025123428392,0.016637903039456933,0.004898985193214426,0.018430352004647765,0.0191354595039537,0.019817154863699497,0.004610762329180722,0.051886110713909625,336.5
3366,0.015738332962729005,0.7408226112047774,0.016905964706647538,0.005118830870523126,0.017851618710622668,0.0189876113088411,0.019593833401749895,0.0048574519887527225,0.051414438391960894,336.60000000000014
3367,0.006708841200975807,0.8102842280542956,0.01708956130904684,0.005342937892219526,0.017593029814953365,0.018861240852703097,0.019376365837180696,0.005207417880873822,0.0509428191076772,336.70000000000005
3368,0.007027206819692446,0.8772871101361199,0.017189334154416352,0.005571306258303826,0.01765458531763997,0.01875634813553992,0.019164752169991695,0.005660660005543994,0.0504711998233935,336.8000000000002
3369,0.011546190141627482,0.9410672936002278,0.01789925872691495,0.005803935968775926,0.01803628521868233,0.01876894070862104,0.018938571023319885,0.0060930707584346665,0.04999965820098872,336.9000000000001
3370,0.015118551430403682,1.000860814587828,0.01991331051865833,0.006040817710891498,0.018575981335739993,0.018995026124319046,0.01867740102006719,0.006380542533791666,0.049977667015496115,337.0
3371,0.017744290686019883,1.0566674203436428,0.02323213083741555,0.006228034793725062,0.019111525484609492,0.01943460438263404,0.018381242160233888,0.006523075331614965,0.04995575349188251,337.10000000000014
3372,0.019423407908476086,1.1084871108676722,0.027855719683186925,0.006311670525731961,0.019642917665290895,0.020087675483565846,0.018050094443819886,0.006520669151904466,0.04993383996826881,337.20000000000005
3373,0.020155903097772182,1.1563198861599162,0.03378407705597276,0.006291715594167761,0.020170157877784197,0.020954239427114642,0.017683957870825086,0.006373323994660265,0.04991193403902287,337.3000000000002
3374,0.01994177625390828,1.200165746220375,0.04101720295577266,0.00616816999903256,0.020693246122089393,0.022034296213280343,0.01728283244124959,0.006081039859882366,0.049933988561742006,337.4000000000001
3375,0.01878102737688438,1.2400246910490487,0.04955509738258822,0.00594103374032626,0.021212182398206398,0.02332784584206304,0.01684671815509329,0.005643816747570766,0.0499560506788288,337.5
3376,0.016673656466700642,1.2758973367307167,0.059399409712111884,0.005610306818048859,0.021726966706135293,0.024834888313462405,0.01637561501235642,0.005061654657725398,0.0499781127959156,337.60000000000014
3377,0.014327948513409504,1.309645826405605,0.07233497144528764,0.00517598923220036,0.02223759904587612,0.02596420312351997,0.01600976158037405,0.004476133357535829,0.05000017134277628,337.70000000000005
3378,0.012452188515218504,1.3431323032353697,0.090146614103573,0.004638122800855616,0.022866425277297247,0.02612456976146937,0.01588939642809655,0.004028832615821931,0.05000156342201279,337.8000000000002
3379,0.011046376472128002,1.3763573833047957,0.11283598706267914,0.004238815771802857,0.02373579126167575,0.025315988227310474,0.01601451955552365,0.00371975243258343,0.05000295193102311,337.9000000000001
3380,0.010110512384137802,1.4093210666138836,0.14040309032260728,0.004220176395617355,0.024845696999011752,0.023538458521043474,0.016385130962655554,0.0035488928078205298,0.05000434044003351,338.0
3381,0.009644596251248104,1.4420233531626332,0.1728479238833578,0.0045822464903743565,0.026196142489305147,0.020791980642668174,0.01700123064949225,0.00351625374153323,0.0500057284587664,338.10000000000014
3382,0.009648628073458804,1.4744642429510448,0.21017048774493016,0.005325026056073655,0.02778712773255605,0.017076554592184677,0.017862818616033553,0.0036218352337214306,0.050004278477332006,338.20000000000005
3383,0.010122607850769906,1.506643735979118,0.2523707819073232,0.006448515092715456,0.029618652728764346,0.012392180369592979,0.01896989486227975,0.0038656372843852314,0.050002828005620316,338.3000000000002
3384,0.011066535583181448,1.5385591429233416,0.29944643983450575,0.007952713600299756,0.03169071747793004,0.006738857974893396,0.020322459388230466,0.004247659893524498,0.0500013775339085,338.4000000000001
3385,0.012236308064236494,1.5620818660686633,0.34883657253382827,0.009837621578826453,0.03400332198005315,0.0019644156698402342,0.021536565818653874,0.004628967905495968,0.04999992713372163,338.5
3386,0.013387822084660992,1.5690833076062733,0.39798029098314,0.012103089781333747,0.03616420423812946,5.778758413847225e-16,0.022228267773886676,0.004870626163052866,0.049998890759876694,338.60000000000014
