,Speed2,Speed3,Speed4,Speed5,Speed6,Speed7,Speed8,Speed10,Time
2732,13.143292072740742,13.088919096506212,13.252302203947242,12.989231842445255,12.429369271426497,12.34157554950022,11.279903900122944,9.795363203033183,273.2000000000007
2733,13.13291139830841,13.081808186542979,13.263200104807868,13.000893948939986,12.443205408232407,12.351528314057282,11.32202434688912,9.764041181426936,273.2999999999993
2734,13.12253072387608,13.07415333461392,13.275075991865231,13.009653421437086,12.457041545038319,12.361675008635867,11.363398066149692,9.734952941199062,273.39999999999964
2735,13.11215004944375,13.065954540719037,13.287929865119324,13.015510259936553,12.460303986311686,12.372015633233604,11.404025049501266,9.708098317163211,273.5
2736,13.101769375011417,13.057212001495381,13.299815647933244,13.018464464438384,12.460545371718615,12.37904566501496,11.443770611633685,9.680046411556235,273.60000000000036
2737,13.091388511581455,13.048414433675033,13.30878726376722,13.018516625934742,12.459213744632049,12.37926058131932,11.482500067243514,9.647366326786235,273.7000000000007
2738,13.077820228824228,13.04005055396564,13.314844712621252,13.017372543992545,12.457757148352652,12.372660382144325,11.520213407927363,9.610057897666852,273.7999999999993
2739,13.066150537581349,13.032120559004275,13.317987994495336,13.016738018093623,12.456175582880435,12.35924506748996,11.556910633685227,9.568121124198091,273.89999999999964
2740,13.056379739427728,13.024624448790938,13.31821710938948,13.01661363923012,12.454469048215392,12.339014637356241,11.592591744517108,9.521556006379953,274.0
2741,13.04850783436339,13.017562223325621,13.31553205730368,13.016999407402023,12.452637544357517,12.31196909174316,11.627256740423004,9.470362544212433,274.10000000000036
2742,13.042534822388324,13.010933882608336,13.309932838237936,13.017895322609338,12.45068107130682,12.27810843065071,11.660905621402915,9.414540737695543,274.2000000000007
2743,13.038460703502533,13.004739426639077,13.301419452192242,13.019301384852058,12.448599629063292,12.237432654080608,11.693538297032505,9.354090711535731,274.2999999999993
2744,13.036285369186206,12.998977551101897,13.292445431922696,13.021217594130192,12.446393217626946,12.192462511977306,11.72370549244259,9.291602601853452,274.39999999999964
2745,13.034178474592409,12.990406542613693,13.285464310062563,13.023643933702722,12.44417200322025,12.145718754159077,11.749957932836526,9.229666544639484,274.5
2746,13.03030967496582,12.975784687953519,13.28047608661185,13.026532083446973,12.44204615206018,12.097201380627638,11.772295527789968,9.168282664600296,274.60000000000036
2747,13.024678861786624,12.955110682805492,13.277480761570551,13.029833938046512,12.440015664146731,12.046910391382983,11.790718277302927,9.107450961735886,274.7000000000007
2748,13.01728603505484,12.928384527169614,13.276478334938664,13.034168903111961,12.438080539479907,11.994845786425117,11.805226181375401,9.047171436046245,274.7999999999993
2749,13.008131194770453,12.89560622104587,13.2774688067162,13.038504226183793,12.436240778059709,11.941007565754031,11.815819240007391,8.987444087531387,274.89999999999964
2750,12.997214340933471,12.85677576443428,13.280452176903147,13.042839549255625,12.434496379886134,11.88539572936973,11.822497453198894,8.928268916191309,275.0
2751,12.984535473543888,12.811893157334827,13.28542844549951,13.047175230333835,12.432847344959177,11.82801027727331,11.825260860370035,8.869645917776753,275.10000000000036
2752,12.97009471317034,12.760960375156714,13.291078566828382,13.052544021877962,12.431293673278846,11.770472022744745,11.824741267040078,8.811486835900002,275.2000000000007
2753,12.955925625535393,12.708887049192107,13.296083495279074,13.058326306211992,12.430284623381239,11.714401778982639,11.821570478696582,8.75370341417776,275.2999999999993
2754,12.94406177625955,12.660582810486908,13.30044323085159,13.06395809759203,12.430269453779898,11.659799545988083,11.815748534759662,8.696295648360788,275.39999999999964
2755,12.934503285911449,12.6160496344502,13.304157773545926,13.068875625106228,12.431248164474818,11.606665323761087,11.807275435229318,8.639263538449077,275.5
2756,12.927250154491068,12.57528752108199,13.307227123362084,13.073078693430242,12.433220755466008,11.554999112301644,11.796151180105557,8.582607084442628,275.60000000000036
2757,12.922302381998415,12.538296470382269,13.309651280300065,13.076567302564076,12.43618722675346,11.504800911609752,11.782375769388365,8.526326286341444,275.7000000000007
2758,12.919659968433487,12.505076482351045,13.311430244359867,13.079341452507721,12.44014757833718,11.456070721685416,11.765949203077753,8.470421144145517,275.7999999999993
2759,12.919322913796291,12.475627556988309,13.312564015541492,13.081401143261186,12.445101810217164,11.408808542528408,11.746871550878058,8.414891627799381,275.89999999999964
2760,12.921291219002864,12.449949165188016,13.313146903820863,13.082746374824472,12.45104992239341,11.362677735391719,11.72625999806033,8.35911348919346,276.0
2761,12.925580334604314,12.426726280339622,13.31327321916915,13.083377395954031,12.455497125421044,11.317341661545296,11.705231729839394,8.302462480249611,276.10000000000036
2762,12.932205711150944,12.404643875898751,13.312942961586348,13.084012200356531,12.455948629980789,11.272800320988905,11.683786815919575,8.244938570912353,276.2000000000007
2763,12.941167349558809,12.383701422759382,13.312156131072468,13.08536878170252,12.452404436072646,11.22905371372255,11.661925256300883,8.186541761181703,276.2999999999993
2764,12.9524652498279,12.363898920921502,13.310912727627498,13.087447388748444,12.444864543696625,11.18610183974623,11.6396470509833,8.127272051057645,276.39999999999964
2765,12.96609941195823,12.345236370385114,13.309212751251453,13.090248021494295,12.433328952852714,11.14394469905995,11.616952199966844,8.067129440540185,276.5
2766,12.982069835949787,12.327713771150231,13.307056201944318,13.093770679940082,12.41779766354091,11.102582291663703,11.593840703251503,8.00611392962932,276.60000000000036
2767,13.00037652180258,12.311331123216839,13.304443079706106,13.098015364085796,12.398270675761225,11.062014617557352,11.570312557716862,7.944225741322831,276.7000000000007
2768,13.021019286145686,12.296088692217536,13.300935791119826,13.10298207393145,12.374747989513653,11.022038612223406,11.546317750829111,7.886096508640021,276.7999999999993
2769,13.040905310854482,12.28264667457428,13.2960967427906,13.108670223730794,12.350078674064312,10.982451211154615,11.521806270056976,7.836357864366337,276.89999999999964
2770,13.056941777960471,12.271665266675726,13.28992593471843,13.11338915542192,12.327111798535455,10.94325241435084,11.496778112280035,7.795010031499552,277.0
2771,13.069128504092756,12.26314473415447,13.282423366903314,13.115448211028182,12.30584736292707,10.904442221812085,11.471233277498271,7.762053010039664,277.10000000000036
2772,13.077465261016547,12.257085077010494,13.273589039345255,13.11484680480339,12.290686997144347,10.866020633538351,11.445171765711711,7.73748679998667,277.2000000000007
2773,13.078103220697272,12.253486295243798,13.263422952044248,13.111584936747555,12.275526631361616,10.827987649529636,11.418593576920335,7.721311401340574,277.2999999999993
2774,13.078740723908433,12.252348388854386,13.251925105000296,13.105662606860655,12.260366265578886,10.790343269785941,11.39149871112415,7.71352681410137,277.39999999999964
2775,13.079377770650032,12.253671357842263,13.23909549821339,13.09707981514272,12.245205899796158,10.753087494307845,11.363887175843729,7.714132924643786,277.5
2776,13.072316187686614,12.257455543623346,13.226226792982994,13.08583656159372,12.230045534013435,10.717089148058145,11.33587950692393,7.720769751641952,277.60000000000036
2777,13.06423057686961,12.264549492577641,13.214611650543072,13.071934038287644,12.214885168230705,10.683217055955621,11.307596240203521,7.73107731388951,277.7000000000007
2778,13.0579471537902,12.275801751042204,13.204250070893625,13.05881296645825,12.19972480244798,10.651471218000859,11.279037383203084,7.745055497761174,277.7999999999993
2779,13.05706962128322,12.291212660432942,13.19514205403466,13.049914067165187,12.185905100008029,10.621851634193861,11.250202935922596,7.762704303256955,277.89999999999964
2780,13.056192409300206,12.310782220749857,13.187287599966169,13.045238532482372,12.171317923022896,10.59435830453463,11.221092898362068,7.784023730376851,278.0
2781,13.055315197317174,12.334510431992955,13.180686708688153,13.044786362409805,12.155963271492586,10.568991229023156,11.191707270521501,7.8090137791208605,278.10000000000036
